Order_ID,Product_ID,Sales,Quantity,Discount,Profit,Order_Date,Ship_Date,Ship_Mode,Customer ID,Category,Sub-Category,Product_Name,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Year,Month,YearMonth,Profit_Margin
CA-2014-167927,OFF-AP-10002311,247.716,4,0.1,93.5816,20-01-2021,26-01-2021,Standard Class,XP-21865,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Xylona Preis,Consumer,United States,San Diego,California,92024,West,2021,1,2021-01,0.377777778
CA-2014-167927,OFF-ST-10003123,66.58,2,0,15.9792,20-01-2021,26-01-2021,Standard Class,XP-21865,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Xylona Preis,Consumer,United States,San Diego,California,92024,West,2021,1,2021-01,0.24
CA-2014-167927,OFF-AR-10004456,43.92,3,0,12.7368,20-01-2021,26-01-2021,Standard Class,XP-21865,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Xylona Preis,Consumer,United States,San Diego,California,92024,West,2021,1,2021-01,0.29
CA-2014-167927,FUR-FU-10002268,14.73,3,0,4.8609,20-01-2021,26-01-2021,Standard Class,XP-21865,Furniture,Furnishings,Ultra Door Push Plate,Xylona Preis,Consumer,United States,San Diego,California,92024,West,2021,1,2021-01,0.33
CA-2014-167927,OFF-BI-10004364,29.7,5,0,13.365,20-01-2021,26-01-2021,Standard Class,XP-21865,Office Supplies,Binders,Storex Dura Pro Binders,Xylona Preis,Consumer,United States,San Diego,California,92024,West,2021,1,2021-01,0.45
CA-2014-133305,OFF-PA-10001970,49.12,4,0,23.0864,11-07-2021,15-07-2021,Standard Class,MH-17455,Office Supplies,Paper,Xerox 1881,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South,2021,7,2021-07,0.47
CA-2014-133305,OFF-BI-10002954,18.28,5,0.2,6.398,11-07-2021,15-07-2021,Standard Class,MH-17455,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South,2021,7,2021-07,0.35
CA-2016-165995,FUR-FU-10000672,47.04,4,0,15.9936,30-08-2023,06-09-2023,Standard Class,BG-11740,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,2023,8,2023-08,0.34
CA-2016-165995,TEC-PH-10004908,339.96,5,0.2,42.495,30-08-2023,06-09-2023,Standard Class,BG-11740,Technology,Phones,Panasonic KX TS3282W Corded phone,Bruce Geld,Consumer,United States,Philadelphia,Pennsylvania,19120,East,2023,8,2023-08,0.125
CA-2017-143112,TEC-PH-10003095,87.8,4,0,43.9,05-10-2024,09-10-2024,Standard Class,TS-21370,Technology,Phones,Samsung HM1900 Bluetooth Headset,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,2024,10,2024-10,0.5
CA-2017-143112,FUR-CH-10002880,221.382,2,0.1,2.4598,05-10-2024,09-10-2024,Standard Class,TS-21370,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",Todd Sumrall,Corporate,United States,New York City,New York,10035,East,2024,10,2024-10,0.011111111
CA-2017-143112,TEC-MA-10001047,5199.96,4,0,1351.9896,05-10-2024,09-10-2024,Standard Class,TS-21370,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",Todd Sumrall,Corporate,United States,New York City,New York,10035,East,2024,10,2024-10,0.26
US-2017-105830,OFF-ST-10002554,156.512,4,0.2,-35.2152,31-12-2023,02-01-2024,First Class,DB-13660,Office Supplies,Storage,Tennsco Industrial Shelving,Duane Benoit,Consumer,United States,Oceanside,New York,11572,East,2023,12,2023-12,-0.225
CA-2015-146255,TEC-AC-10004469,119.85,3,0,52.734,07-03-2022,10-03-2022,First Class,EM-14140,Technology,Accessories,Microsoft Sculpt Comfort Mouse,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,2022,3,2022-03,0.44
CA-2015-146255,OFF-BI-10000309,30.44,2,0,14.9156,07-03-2022,10-03-2022,First Class,EM-14140,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,2022,3,2022-03,0.49
CA-2015-146255,OFF-BI-10001765,69.28,2,0,33.2544,07-03-2022,10-03-2022,First Class,EM-14140,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,2022,3,2022-03,0.48
CA-2015-146255,TEC-PH-10001619,587.97,3,0,170.5113,07-03-2022,10-03-2022,First Class,EM-14140,Technology,Phones,LG G3,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,2022,3,2022-03,0.29
CA-2017-104822,OFF-LA-10002034,24.55,5,0,12.0295,20-10-2024,20-10-2024,Same Day,RB-19465,Office Supplies,Labels,Avery 478,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,2024,10,2024-10,0.49
CA-2015-104486,OFF-BI-10000309,12.176,1,0.2,4.4138,01-05-2022,06-05-2022,Standard Class,PO-18850,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,2022,5,2022-05,0.3625
CA-2015-104486,OFF-ST-10000876,37.32,3,0,10.4496,01-05-2022,06-05-2022,Standard Class,PO-18850,Office Supplies,Storage,Eldon Simplefile Box Office,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,2022,5,2022-05,0.28
CA-2015-104486,OFF-SU-10002573,35.06,2,0,10.518,01-05-2022,06-05-2022,Standard Class,PO-18850,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,2022,5,2022-05,0.3
CA-2017-161557,FUR-FU-10004622,108.4,5,0.6,-105.69,03-09-2024,08-09-2024,Standard Class,AG-10900,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,2024,9,2024-09,-0.975
CA-2017-161130,TEC-PH-10002549,361.376,2,0.2,27.1032,03-11-2024,08-11-2024,Standard Class,BF-11275,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,Beth Fritzler,Corporate,United States,Tucson,Arizona,85705,West,2024,11,2024-11,0.075
US-2015-161347,OFF-BI-10004209,2.412,1,0.7,-2.01,13-09-2022,19-09-2022,Standard Class,HG-14845,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,2022,9,2022-09,-0.833333333
US-2015-109015,OFF-AP-10001962,8.39,1,0,2.0975,06-09-2022,12-09-2022,Standard Class,BS-11590,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,2022,9,2022-09,0.25
US-2015-109015,TEC-PH-10002922,337.98,2,0,101.394,06-09-2022,12-09-2022,Standard Class,BS-11590,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,Brendan Sweed,Corporate,United States,Gilbert,Arizona,85234,West,2022,9,2022-09,0.3
CA-2014-110611,OFF-ST-10000642,83.92,5,0.2,-13.637,06-10-2021,13-10-2021,Standard Class,JD-16015,Office Supplies,Storage,"Tennsco Lockers, Gray",Joy Daniels,Consumer,United States,Chicago,Illinois,60610,Central,2021,10,2021-10,-0.1625
CA-2017-139080,OFF-BI-10001757,19.68,5,0.2,6.888,23-01-2024,28-01-2024,Standard Class,CS-12250,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,2024,1,2024-01,0.35
CA-2017-139080,OFF-PA-10004621,25.92,4,0,12.4416,23-01-2024,28-01-2024,Standard Class,CS-12250,Office Supplies,Paper,Xerox 212,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,2024,1,2024-01,0.48
CA-2017-139080,OFF-PA-10002262,6.48,1,0,3.1104,23-01-2024,28-01-2024,Standard Class,CS-12250,Office Supplies,Paper,Xerox 192,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,2024,1,2024-01,0.48
CA-2017-139080,TEC-PH-10004100,86.352,6,0.2,8.6352,23-01-2024,28-01-2024,Standard Class,CS-12250,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,2024,1,2024-01,0.1
CA-2015-115693,OFF-AR-10003582,56.3,2,0,15.764,10-12-2022,15-12-2022,Standard Class,FC-14245,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,2022,12,2022-12,0.28
US-2014-107993,OFF-AR-10003179,51.016,7,0.2,8.2901,25-11-2021,30-11-2021,Standard Class,SE-20110,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,2021,11,2021-11,0.1625
CA-2017-110443,OFF-BI-10001670,150.8,5,0.2,56.55,21-11-2024,25-11-2024,Standard Class,CK-12205,Office Supplies,Binders,Vinyl Sectional Post Binders,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,2024,11,2024-11,0.375
CA-2017-110443,TEC-MA-10002073,1039.992,1,0.2,103.9992,21-11-2024,25-11-2024,Standard Class,CK-12205,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, White",Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,2024,11,2024-11,0.1
CA-2017-110443,OFF-PA-10003797,51.84,8,0,24.8832,21-11-2024,25-11-2024,Standard Class,CK-12205,Office Supplies,Paper,Xerox 209,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,2024,11,2024-11,0.48
CA-2017-144848,TEC-PH-10004006,41.22,1,0,11.1294,04-04-2024,05-04-2024,First Class,DS-13030,Technology,Phones,Panasonic KX - TS880B Telephone,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,2024,4,2024-04,0.27
CA-2017-144848,OFF-SU-10000646,240.37,1,0,7.2111,04-04-2024,05-04-2024,First Class,DS-13030,Office Supplies,Supplies,Premier Automatic Letter Opener,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,2024,4,2024-04,0.03
CA-2017-144848,TEC-PH-10002262,119.02,2,0,33.3256,04-04-2024,05-04-2024,First Class,DS-13030,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,2024,4,2024-04,0.28
US-2017-147998,OFF-BI-10002082,133.12,5,0.2,49.92,19-05-2024,24-05-2024,Standard Class,SA-20830,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,2024,5,2024-05,0.375
CA-2016-103919,FUR-FU-10001756,38.08,5,0.6,-29.512,03-10-2023,07-10-2023,Standard Class,TP-21565,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Tracy Poddar,Corporate,United States,Aurora,Colorado,80013,West,2023,10,2023-10,-0.775
CA-2016-113425,FUR-BO-10002598,113.568,2,0.2,12.7764,21-11-2023,21-11-2023,Same Day,JK-16120,Furniture,Bookcases,"Hon Metal Bookcases, Putty",Julie Kriz,Home Office,United States,Aurora,Illinois,60505,Central,2023,11,2023-11,0.1125
CA-2017-143035,FUR-FU-10001934,83.92,4,0,21.8192,03-10-2024,05-10-2024,Second Class,CC-12430,Furniture,Furnishings,Magnifier Swing Arm Lamp,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,2024,10,2024-10,0.26
CA-2017-143035,OFF-AR-10001130,6.63,3,0,3.1161,03-10-2024,05-10-2024,Second Class,CC-12430,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack",Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,2024,10,2024-10,0.47
CA-2017-143035,TEC-AC-10002049,371.97,3,0,66.9546,03-10-2024,05-10-2024,Second Class,CC-12430,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,2024,10,2024-10,0.18
CA-2014-107811,FUR-CH-10001394,561.584,2,0.2,70.198,29-04-2021,03-05-2021,Standard Class,LA-16780,Furniture,Chairs,Global Leather Executive Chair,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,2021,4,2021-04,0.125
CA-2014-107811,OFF-ST-10000798,99.92,5,0.2,-1.249,29-04-2021,03-05-2021,Standard Class,LA-16780,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,2021,4,2021-04,-0.0125
CA-2016-163216,OFF-LA-10000134,4.928,2,0.2,1.7248,07-10-2023,10-10-2023,First Class,AW-10930,Office Supplies,Labels,Avery 511,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,2023,10,2023-10,0.35
US-2016-116442,FUR-FU-10002364,14.76,2,0,4.2804,15-12-2023,22-12-2023,Standard Class,BP-11230,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Benjamin Patterson,Consumer,United States,Spokane,Washington,99207,West,2023,12,2023-12,0.29
CA-2017-150623,TEC-AC-10004571,99.99,1,0,41.9958,10-04-2024,14-04-2024,Standard Class,DB-13360,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,Dennis Bolton,Home Office,United States,New York City,New York,10009,East,2024,4,2024-04,0.42
CA-2017-150623,OFF-ST-10003692,286.15,5,0,71.5375,10-04-2024,14-04-2024,Standard Class,DB-13360,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,Dennis Bolton,Home Office,United States,New York City,New York,10009,East,2024,4,2024-04,0.25
US-2014-163797,OFF-FA-10001883,49.792,8,0.2,-11.8256,08-04-2021,13-04-2021,Standard Class,PC-19000,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,2021,4,2021-04,-0.2375
CA-2016-127236,FUR-BO-10004015,299.975,5,0.5,-167.986,29-03-2023,02-04-2023,Standard Class,TB-21595,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,2023,3,2023-03,-0.56
CA-2016-127236,TEC-PH-10000141,158.376,4,0.4,-36.9544,29-03-2023,02-04-2023,Standard Class,TB-21595,Technology,Phones,Clearsounds A400,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,2023,3,2023-03,-0.233333333
US-2017-104661,OFF-BI-10001597,32.784,4,0.8,-52.4544,15-01-2024,18-01-2024,First Class,TB-21250,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Tim Brockman,Consumer,United States,New York City,New York,10024,East,2024,1,2024-01,-1.6
US-2017-104661,TEC-AC-10003628,47.984,2,0.2,14.3952,15-01-2024,18-01-2024,First Class,TB-21250,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Tim Brockman,Consumer,United States,New York City,New York,10024,East,2024,1,2024-01,0.3
US-2017-104661,TEC-AC-10002331,62.592,8,0.2,13.3008,15-01-2024,18-01-2024,First Class,TB-21250,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",Tim Brockman,Consumer,United States,New York City,New York,10024,East,2024,1,2024-01,0.2125
US-2017-104661,OFF-BI-10001098,4.276,1,0.8,-6.6278,15-01-2024,18-01-2024,First Class,TB-21250,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,Tim Brockman,Consumer,United States,New York City,New York,10024,East,2024,1,2024-01,-1.55
CA-2014-134103,OFF-PA-10001204,10.56,2,0,4.752,30-01-2021,04-02-2021,Standard Class,MV-18190,Office Supplies,Paper,Xerox 1972,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,2021,1,2021-01,0.45
CA-2014-134103,OFF-ST-10000991,229.94,2,0,6.8982,30-01-2021,04-02-2021,Standard Class,MV-18190,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,2021,1,2021-01,0.03
CA-2015-147529,OFF-EN-10000056,311.15,5,0,146.2405,07-02-2022,11-02-2022,Standard Class,DK-12835,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,2022,2,2022-02,0.47
CA-2015-147529,OFF-PA-10003349,12.96,2,0,6.3504,07-02-2022,11-02-2022,Standard Class,DK-12835,Office Supplies,Paper,Xerox 1957,Damala Kotsonis,Corporate,United States,Salinas,California,93905,West,2022,2,2022-02,0.49
CA-2016-129126,OFF-PA-10001471,14.62,2,0,6.7252,14-12-2023,19-12-2023,Standard Class,PK-19075,Office Supplies,Paper,Strathmore Photo Frame Cards,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,2023,12,2023-12,0.46
CA-2016-129126,OFF-LA-10003190,5.76,2,0,2.8224,14-12-2023,19-12-2023,Standard Class,PK-19075,Office Supplies,Labels,Avery 474,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,2023,12,2023-12,0.49
CA-2016-129126,OFF-FA-10000621,21.48,6,0,10.5252,14-12-2023,19-12-2023,Standard Class,PK-19075,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,2023,12,2023-12,0.49
CA-2016-129126,FUR-FU-10002937,396.92,4,0,198.46,14-12-2023,19-12-2023,Standard Class,PK-19075,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,2023,12,2023-12,0.5
CA-2016-129126,OFF-ST-10004507,17.15,1,0,4.6305,14-12-2023,19-12-2023,Standard Class,PK-19075,Office Supplies,Storage,Advantus Rolling Storage Box,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,2023,12,2023-12,0.27
CA-2016-129126,OFF-BI-10000279,23.12,2,0.2,7.803,14-12-2023,19-12-2023,Standard Class,PK-19075,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,2023,12,2023-12,0.3375
CA-2017-131632,OFF-AR-10003651,5.248,2,0.2,0.5904,31-10-2024,04-11-2024,Standard Class,AH-10120,Office Supplies,Art,Newell 350,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,2024,10,2024-10,0.1125
CA-2017-151981,TEC-PH-10003601,824.95,5,0,247.485,06-08-2024,12-08-2024,Standard Class,GM-14455,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,2024,8,2024-08,0.3
CA-2017-151981,OFF-LA-10002195,24.64,8,0,11.8272,06-08-2024,12-08-2024,Standard Class,GM-14455,Office Supplies,Labels,Avery 481,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,2024,8,2024-08,0.48
CA-2017-151981,OFF-AR-10000380,227.88,6,0,68.364,06-08-2024,12-08-2024,Standard Class,GM-14455,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,2024,8,2024-08,0.3
CA-2017-125472,FUR-BO-10000330,241.96,2,0,33.8744,30-05-2024,31-05-2024,First Class,BD-11725,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,2024,5,2024-05,0.14
CA-2017-125472,OFF-BI-10000591,3.89,1,0,1.8672,30-05-2024,31-05-2024,First Class,BD-11725,Office Supplies,Binders,Avery Binder Labels,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,2024,5,2024-05,0.48
CA-2017-125472,FUR-FU-10001731,8.01,3,0,3.0438,30-05-2024,31-05-2024,First Class,BD-11725,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,2024,5,2024-05,0.38
CA-2015-156328,TEC-PH-10001198,177.48,3,0.2,19.9665,30-11-2022,05-12-2022,Standard Class,RM-19375,Technology,Phones,Avaya 4621SW VoIP phone,Raymond Messe,Consumer,United States,Houston,Texas,77095,Central,2022,11,2022-11,0.1125
CA-2017-154074,FUR-CH-10002331,569.568,2,0.2,7.1196,31-08-2024,02-09-2024,Second Class,BW-11110,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,2024,8,2024-08,0.0125
CA-2017-154074,OFF-ST-10002370,149.73,7,0,43.4217,31-08-2024,02-09-2024,Second Class,BW-11110,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,2024,8,2024-08,0.29
CA-2017-161774,FUR-CH-10003981,899.43,5,0.3,-12.849,14-05-2024,15-05-2024,First Class,GT-14710,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,2024,5,2024-05,-0.014285714
CA-2017-161774,OFF-AR-10001446,46.2,5,0.2,5.775,14-05-2024,15-05-2024,First Class,GT-14710,Office Supplies,Art,Newell 309,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,2024,5,2024-05,0.125
CA-2017-161774,OFF-PA-10000300,47.952,3,0.2,16.1838,14-05-2024,15-05-2024,First Class,GT-14710,Office Supplies,Paper,Xerox 1936,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,2024,5,2024-05,0.3375
CA-2017-161774,TEC-PH-10004071,7.992,1,0.2,0.6993,14-05-2024,15-05-2024,First Class,GT-14710,Technology,Phones,PayAnywhere Card Reader,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,2024,5,2024-05,0.0875
CA-2017-161774,OFF-PA-10003134,76.864,2,0.2,26.9024,14-05-2024,15-05-2024,First Class,GT-14710,Office Supplies,Paper,Xerox 1937,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,2024,5,2024-05,0.35
CA-2017-151211,OFF-BI-10002735,102.93,3,0,48.3771,17-08-2024,23-08-2024,Standard Class,AH-10120,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,2024,8,2024-08,0.47
CA-2017-151211,TEC-AC-10004510,98.16,6,0,9.816,17-08-2024,23-08-2024,Standard Class,AH-10120,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,Adrian Hane,Home Office,United States,Tucson,Arizona,85705,West,2024,8,2024-08,0.1
CA-2017-142671,OFF-BI-10004099,11.52,5,0.7,-7.68,10-11-2024,14-11-2024,Second Class,DR-12940,Office Supplies,Binders,GBC VeloBinder Strips,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,2024,11,2024-11,-0.666666667
CA-2017-144750,OFF-PA-10003395,83.88,1,0.2,29.358,21-08-2024,21-08-2024,Same Day,DL-13495,Office Supplies,Paper,Xerox 1941,Dionis Lloyd,Corporate,United States,San Francisco,California,94110,West,2024,8,2024-08,0.35
CA-2016-111976,TEC-PH-10002890,108.576,4,0.4,-25.3344,08-03-2023,12-03-2023,Standard Class,BD-11620,Technology,Phones,AT&T 17929 Lendline Telephone,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,2023,3,2023-03,-0.233333333
CA-2016-111976,OFF-FA-10004968,5.984,2,0.2,-1.3464,08-03-2023,12-03-2023,Standard Class,BD-11620,Office Supplies,Fasteners,Rubber Band Ball,Brian DeCherney,Consumer,United States,San Francisco,California,94122,West,2023,3,2023-03,-0.225
CA-2016-140130,OFF-SU-10001218,21.96,2,0,6.1488,31-10-2023,05-11-2023,Standard Class,HW-14935,Office Supplies,Supplies,Fiskars Softgrip Scissors,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,2023,10,2023-10,0.28
CA-2016-140130,FUR-CH-10002084,368.97,3,0,81.1734,31-10-2023,05-11-2023,Standard Class,HW-14935,Furniture,Chairs,Hon Mobius Operator's Chair,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,2023,10,2023-10,0.22
CA-2016-140130,OFF-AR-10004269,12.39,3,0,3.4692,31-10-2023,05-11-2023,Standard Class,HW-14935,Office Supplies,Art,Newell 31,Helen Wasserman,Corporate,United States,San Diego,California,92105,West,2023,10,2023-10,0.28
CA-2016-140130,OFF-ST-10001128,332.94,3,0,9.9882,31-10-2023,05-11-2023,Standard Class,HW-14935,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",Helen Wasserman,Corporate,United States,San Diego,California,92105,West,2023,10,2023-10,0.03
CA-2014-159121,TEC-AC-10002006,111.93,7,0,34.6983,26-07-2021,01-08-2021,Standard Class,JO-15145,Technology,Accessories,Memorex Micro Travel Drive 16 GB,Jack O'Briant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,2021,7,2021-07,0.31
CA-2015-149650,FUR-CH-10003956,454.272,8,0.2,-73.8192,24-10-2022,27-10-2022,First Class,RD-19660,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,2022,10,2022-10,-0.1625
CA-2017-115777,OFF-PA-10000552,19.44,3,0,9.3312,19-08-2024,24-08-2024,Standard Class,DO-13645,Office Supplies,Paper,Xerox 200,Doug O'Connell,Consumer,United States,Los Angeles,California,90036,West,2024,8,2024-08,0.48
CA-2016-143714,TEC-CO-10004722,8399.976,4,0.4,1119.9968,23-05-2023,27-05-2023,Standard Class,CC-12370,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,2023,5,2023-05,0.133333333
CA-2016-143714,OFF-BI-10004308,6.294,1,0.7,-4.196,23-05-2023,27-05-2023,Standard Class,CC-12370,Office Supplies,Binders,Avery Legal 4-Ring Binder,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,2023,5,2023-05,-0.666666667
CA-2016-143714,OFF-PA-10000029,10.368,2,0.2,3.6288,23-05-2023,27-05-2023,Standard Class,CC-12370,Office Supplies,Paper,Xerox 224,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,2023,5,2023-05,0.35
CA-2016-143714,TEC-PH-10004080,122.382,3,0.4,-24.4764,23-05-2023,27-05-2023,Standard Class,CC-12370,Technology,Phones,Avaya 5410 Digital phone,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,28314,South,2023,5,2023-05,-0.2
CA-2014-165764,OFF-ST-10001558,25.984,2,0.2,-1.624,03-11-2021,07-11-2021,Standard Class,SH-20395,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,2021,11,2021-11,-0.0625
CA-2014-165764,FUR-TA-10001768,945.036,6,0.4,-299.2614,03-11-2021,07-11-2021,Standard Class,SH-20395,Furniture,Tables,Hon Racetrack Conference Tables,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,2021,11,2021-11,-0.316666667
